A,B,C,D,E,F,G,H,I,J,K,L,M,N,O
3.447449524280028,2.91976647311498,2.6668904758639704,3.6036556533382376,2.9646207302510663,2.8460484722045214,2.8937296114609374,4.544451206425782,2.084166078830078,3.4035455612556356,2.88456395212708,2.5638019374407106,3.847407954607117,2.9106379460448846,2.4689181410711822
3.391395805665977,3.326009463027277,2.0805272649925914,3.5561155922516536,2.3012706508552943,2.0347335298999925,3.373260556504861,1.9417691288769465,2.255808837319295,2.8368523275519553,2.7351034484971652,2.5980984340031323,2.9598495683043327,3.1557496680050954,2.9094554488039917
2.2372832805221448,3.5333866967619025,3.301295729128906,2.0815424097263127,2.9081670444546552,2.3156521411554083,2.59495869525162,2.8016309684371548,2.866847467101436,3.2472139972978677,4.7431967124892545,3.0091845235378125,3.9002816462295544,2.909082449873241,4.458304350552126
2.783893103299988,3.1542114253344185,2.533443280430727,2.713426353498562,4.167472960484147,2.7459568537243304,2.8405669602768033,2.8403391400680955,2.5976111555268093,2.5347497041734735,4.751319331284799,3.3021692513791665,3.359518386166606,3.694633754811928,2.7443583866731736
3.284408193124695,2.3813799458562324,3.085512199217908,1.6831395974757122,2.9468003285202284,2.075586655866635,3.391526704017046,2.25974061671481,3.303394665653545,2.7436882425710527,1.8348699210914852,2.8479015039500677,3.512181623889837,2.1183613973306614,3.0642623848087647
3.11216856961545,3.240847856497379,3.232428665119402,4.001855046896944,2.961695836232679,3.7510148238009005,3.7492692525052216,2.8720811932015335,2.6394401806589127,3.540868023342808,3.0399834408018225,3.80948176945834,3.3593899444423805,2.632416169644317,3.7751413812696546
3.208634621859702,3.958609441403607,3.5664828822185797,2.28955245286126,3.6909151199722814,2.3711382471988056,2.7689027631469543,2.4254254235297807,3.3080695605617234,2.7421518360207098,2.9178198099173565,2.8906704436275326,3.770067696262566,3.4350349632194206,2.955485904170382
3.694470996563237,2.004355458515004,1.1657743323811,3.6826049350431944,3.1575274423868893,2.501669996096411,1.6601622289942206,3.2826724603806143,2.7688791039311784,2.454210362853207,3.469591591284637,3.8338578793588054,2.9981769084407586,2.5706658288126563,3.0293394606026243
4.019310192087133,2.6064755607231995,3.0621201474296305,2.5989693263309093,2.9841031558555993,3.820009618943065,3.2031293383288184,2.9405622770493034,4.448689348720055,2.544413690177986,3.61561418126387,2.916233337637409,4.2141231264642975,3.764899175398652,2.401241294979782
2.533302094606398,3.664787172580632,3.2709314104965643,2.9898333642975357,2.6571198870944146,2.7077425923113463,2.1406866225109433,2.7813714725464354,3.474804552451502,4.109854863429317,2.292834142506624,4.310683349604027,3.0467885885053336,3.1219586083674944,3.5442552091022836
3.279218678800039,2.7738092006764905,3.865433128457788,2.6784550879484152,2.964561720110884,3.1772682289373906,1.9864580581668763,2.733160603036273,3.606180884183103,3.0319167187211242,3.3265881001190127,2.2166909829776777,3.454828923218137,2.209419500455322,3.4861100403869383
1.1995285099343602,2.0178926250482734,4.740647236572542,2.4544741271477712,3.344644411274845,2.279450344782745,1.867124294488542,2.47883187624264,2.878310061717617,3.8420664827866133,3.020918133262156,2.8469228245691567,2.8167142299354637,2.4398336181171683,2.83014983952462
2.9306273133093454,2.922594681893483,3.408838149742841,3.0179069784700956,2.7036216969355604,3.173825959831448,2.3872849483880385,2.4675354349958454,2.3091629834902574,3.9285076942714197,2.6232806971924596,3.5325649074806593,2.8967708730660315,1.9446049986939107,1.896138267098347
2.0224800911076484,3.0111331209465098,2.328314358439079,2.9070910619183055,2.85209517201383,3.838953950901053,4.011916231618866,1.906303797817215,3.394624062079334,1.8543191902024077,3.410759079028569,2.8497075400292684,3.4567815707719527,3.961830035761956,3.0110909537355495
2.232578432804879,3.725521507767491,3.125883118398034,2.9125283243685796,3.3469420787717477,4.355487588778247,3.6067030552951627,1.9911038726452817,3.040581019562825,2.0908236215019804,2.0222610713238707,3.83217241219163,3.267356939343635,3.2967983166448223,2.7250504719447592
3.114127803465453,3.5479995488577547,2.964354819080655,2.3674573700075974,3.6460811497676864,3.821936319787458,3.7160668061336253,3.085126362610012,3.2404974588126785,2.1670883232661913,2.472007510424297,2.943848255125263,3.630581447006258,4.64031312285856,3.2147767406142758
3.7958250628722134,2.373140613264298,4.170556645445445,3.8404827919538156,3.238929209174574,4.152732412576107,3.167284640935696,4.3343406131018085,3.01194443401921,2.8018778463578022,3.813645210077217,1.1761328325117733,2.8200475436991925,3.1739677666629644,3.4033913620780663
2.6384810049341967,3.715782732345878,3.2899327194786134,3.4533754817680182,1.6474203723349383,2.0814350039687284,2.7559049632442756,4.2243598118170445,3.373616157392562,2.481301559116104,2.9015723242198095,3.8380651009716935,3.043959021005564,2.4937258642828635,3.6578680875097347
2.8458231525324593,2.907499512190475,3.4962415638509436,3.049228215035398,2.550629567849045,1.6773653904367918,2.6265999191820906,3.420198996303778,3.1005090853937127,2.5421791611539635,3.037697866533936,3.589972610269882,2.4061584699002023,5.0,2.4460918964637437
3.422828013972517,2.9790142552564123,2.9134639301025644,2.894368564962541,4.451765034689135,2.7754476614541037,3.6284888291669306,2.506275585793091,4.223474145106071,3.970643366382986,2.4344467903731717,3.8720563091768283,2.0191447102490274,3.5555348573293855,2.5856585630164117
2.355894378467269,2.0705619311077874,3.2163390112320087,2.7017804423881087,4.194418888120301,2.2634376282865345,3.3929958150683874,2.3992983101182226,3.101003960685529,2.5493203036946785,2.1004939293748506,2.140737390818452,3.1575371139524706,2.9587896546179344,3.7610500941968192
2.863366196721312,4.0258472254585635,2.624259840717034,1.7641104869965425,4.542132797458786,2.1341379326036467,2.4317351335257618,3.4221340120771884,3.0484561831404604,2.6917042146360886,3.4779325411241566,3.035539386265449,2.489707615560667,2.691807358492158,2.7793495323757265
3.7947410530436896,2.8142545873482696,3.895467365029139,3.843239901520016,3.7603948597268255,3.9326438603558707,2.638949828951929,3.3275851106544514,3.408862210858374,1.9159399919831674,2.645588635354051,3.02020626123015,1.873301788397989,3.3934776885257723,3.7364650173877925
2.9836913307381216,4.632610656938108,3.032098721536815,3.6550409401284867,4.0921395230668,4.380123720415861,2.342100149757949,2.1102848650917325,3.3171548525199954,2.938877512494933,2.1222169019572155,2.9115926804881394,2.1693301742751245,2.3732719991012545,3.1773226158762675
4.234429113181205,2.8697551520540086,3.4726269592192507,3.5209536616285435,3.166107831469103,2.9176084353618794,3.699958839244756,4.387940716804476,2.688468600796611,3.890029919389895,3.0002850880230074,2.957755457594949,3.4049255837263486,3.51369954525216,1.442383465101203
2.3269387722778028,2.803515729454351,2.9341879452103594,3.4530314340994543,2.662468476529833,2.7900828752287494,3.830132209772085,3.448614924783275,2.4580744302358344,3.290460944206605,2.7218402652678044,3.215461425909372,2.509920948399813,3.5684228916264726,2.781507557920975
2.11713640814612,3.302848291298187,3.402748638138046,3.2349220330536963,3.526026714613849,1.3452898360010228,2.349964984087278,3.1070681893062235,2.2969469891761807,2.3063361650816017,2.618679224452209,2.97980546179914,3.4803998196461867,2.707100444747082,3.2501377372713574
1.7000406263673558,2.8941518052139537,3.182900450907815,3.3397063540877214,3.1623642766619753,4.199704425976016,4.166241619141692,1.9933149223184508,2.583852439333351,1.7634518633996294,2.462504809700902,4.494381957184799,2.7880890105544673,2.6907930331293186,3.5021416288672
3.458544634341814,3.639834252573819,3.064179655150161,2.5786122368912014,2.249940872160197,2.615189769626597,2.7776057491858746,2.4045840242487198,3.6828972991656297,2.5973778685789517,3.0722950632347166,3.6455602632188917,2.9428634823447877,3.638985425762146,3.273677739951941
3.7650947237812784,2.4386525772973586,3.0662584994684963,2.5453758957030126,2.426666555401469,2.568488991405586,3.2002278162688826,3.6145323329917334,2.9281855273738975,3.0419153621980985,2.48761969932045,2.628704494187051,3.023558355325619,2.9168968370084007,2.5361299637091146
3.167317655157527,3.0779800449424624,2.5580770999193048,3.3981091365244813,1.656544519981298,3.7373307085143064,2.8766380285888427,3.0255532636959517,2.652780498345132,2.7614307638580002,3.2153587781831665,3.3098837903263045,2.4767451694164553,2.325130008263823,2.264622613153265
3.61283133868153,3.8282280956491324,1.0,3.7093900464460603,2.5628063367147904,2.948806845414477,2.485266533239053,4.2112221679473345,3.0434080360617926,3.590917094972373,2.32965855290879,2.8209044040972633,3.474871733403034,3.6717204591460257,3.6572114809910827
2.5470383646593935,2.1420536336277474,3.362225481612623,2.8429488966142125,3.0756206422001293,3.29531276823581,2.860582132699763,2.293373559084268,3.151738980922497,2.6160779355467603,4.266945549277518,4.655764642389005,2.8153894913724615,1.5871627745571786,4.2103346513334685
2.8106976131328514,2.0081874839589062,2.4657391177267685,2.5679066118673175,3.552232721063344,3.894768526374581,4.78503417898008,3.1439153742232353,3.116165026288289,1.960967078728911,3.3162387037599714,3.3856944384074086,3.356315232356666,3.4357905120342416,3.205922836728475
2.537708198565428,2.048747186877239,2.8479825064926905,2.4881455721245933,3.392797798874349,2.8607618594465,3.613889252425846,2.21209474421851,1.9708933502947583,2.045505296742605,3.287680549344052,1.6418995684713704,3.040422554417143,2.9499655280776342,2.7308247644158916
3.3276006196808323,3.2490085926582104,2.699512592059289,3.4840255024896005,2.6477224770852157,2.9336437620859286,3.013535400886575,2.9869320497918244,2.533762438347022,3.0670696281254197,2.369079335812426,2.156254848943432,2.2436207529345897,2.4359615213137538,3.6243481299527045
2.1203696530477045,3.660415134401344,3.2865779607194283,3.3719200965011975,4.2083152690097085,2.6149761265475213,2.723195911847405,2.561270571523059,1.1166671256175675,2.505918220516728,2.4872054667509955,3.53659960807084,2.8007331562226043,2.5824641866690987,2.5945389542152277
3.4611521606106828,2.933177922685896,3.600740049416493,2.450791724944447,3.8445507253105173,2.3134282243132853,2.869566863189435,2.591423525494509,2.889674957676271,2.3922679133556004,2.6852298062029574,2.8817140928424427,3.0230832509471917,2.1030120848452,2.9462155187567083
1.8125275838401342,3.2371246642775375,3.0409357035185973,2.9863286622125447,3.134001296368348,3.180049486627695,3.608065992994673,2.52342681092017,3.8647494658932833,3.3437836886280037,3.8997252673061653,4.279283604158364,3.398585812999736,3.9727575239358557,3.200851231212524
2.6393920740011123,3.908547800885022,3.5689532393823327,2.5009007670593704,2.7626526580747024,3.201996379542536,2.1342054786208497,2.569406234891495,2.178842066089238,3.2141871609811488,2.7069817209359766,2.8002646296822777,2.4559187628575563,2.6949902974233124,3.573624460856639
3.1955274814297003,3.8317793316652518,2.8503672031306473,1.5160811472631834,3.1653795382010377,3.3030142030544365,2.0859886335333235,1.2118470582001457,3.938876393871511,2.3518567070868506,3.2700619821810473,1.7078088943138852,2.877696520922912,3.219178949533122,2.0480528826006488
2.1049654348063846,3.5231864053039446,3.51564788862384,2.3065527114618467,1.6863570602063143,2.9253416901048275,2.6692002190996336,3.2637800584892993,2.807073443244803,3.6568961972624434,4.336961491037748,3.34056482897481,3.6706490680061252,3.161989369583038,2.5165394318595036
3.10059505093735,3.2063622256894897,2.2772924428186334,3.7913502081690327,1.6240693347968547,2.528882193194698,1.5161658576412504,3.1933550453675537,2.9994762875493817,3.8207915918083843,2.7078881076865082,3.5507218815687285,3.8333760876098095,2.6223163937343466,3.8798516276760013
3.3793055425096217,2.234194551304137,3.2122638904976024,2.6530516420048116,2.0456709000322197,2.9969798073284917,2.221774898643583,3.5486115276998054,2.4297238501447405,2.3787421496879593,3.5548020560645766,2.1327725049412853,2.2067443357913668,3.3037606613725465,4.084247377986628
3.091529504574596,3.362373983403651,3.5631095575813707,3.3002553397092416,3.310183596226943,2.4493274073807934,2.84674808494913,2.2332755675518468,3.5641074804639388,3.696720174568528,3.2632621537132547,3.500623779858132,3.2779930406908937,2.4761587957734896,2.636344642147944
2.899707436466231,2.5598177405692017,2.667163361188628,3.0244849746458726,4.367102758568448,3.4218390660975966,2.5755310496638306,2.5489774719922638,4.0437934008426435,4.156115929593425,3.1167928269591756,2.5529039722398936,2.5360328667311447,3.6410921158883043,3.0214662496036153
2.1730099511416876,5.0,2.6293104847148507,4.5330016479681134,1.962022740621526,3.969951508017754,3.2995105685761956,3.6048921268372376,1.7779146273601756,3.9206172665453716,2.3820553078290922,3.62146218935213,2.080018682493297,2.869081019666668,3.380075121895326
3.886588097565854,4.322654456932043,3.102168566281646,2.900811856411027,2.2676710857284967,3.803031012431531,3.084856758729895,1.6307611781017008,2.3083080220358605,4.053603765438625,3.632297120327798,3.340593480598527,4.596070630510644,4.169086723464423,3.867365410438313
3.170336138372371,2.9466359873345502,3.566132983730955,3.3049693363921233,2.7537176015650937,2.7853073476056265,3.90739864386752,2.705656372847514,2.4083896028005016,2.6124404995407753,4.005695990562916,2.7473880028245707,2.358659305971716,2.5014575395852274,3.228990277777265
2.372927274129749,3.2671403308833202,2.8304555633742887,2.704124379745734,1.3549620828985247,3.315869837306914,1.880942693536467,2.396368250284008,2.1698823587025413,3.23164155603381,1.8827614833755772,2.9702646286751295,2.5131294875829324,3.8288481778294625,2.436371519400674
3.3738074552703408,2.844771692410264,2.6447762091474125,2.6430363033263733,3.427599084059413,1.7171283973053058,2.6654882813263336,3.611217571898724,3.5868869710722446,3.2105916467232847,3.147028856446864,4.0711274156025485,2.624229516045751,3.474296861112548,3.686889169573167
2.6133760260863292,3.79359298365483,2.7223841212768325,2.589488826672055,2.05640062428907,3.057185063042236,3.4095665041193954,3.62040955583581,1.6349242171975908,2.7311434466132587,2.804764222998091,4.2861044019193315,2.5978285482721866,3.1004766730699664,2.6848814672830104
3.1772064808466123,2.5009585478734175,2.418038282424461,2.3803124012030903,3.4060648380794634,2.982209634009653,2.7964331778715117,3.81117085116119,2.581291186450937,3.7949917428736883,2.535438064925943,2.898939720758551,2.858035278303279,2.8582519837323694,2.712019293954656
2.759664477104227,2.489050886930695,2.225169693599694,4.456815210108196,3.073558578507057,2.98765879243767,2.469823249502603,2.8151086998759456,1.5483255044839364,3.9752967585466497,2.6957830057372503,1.8047627384001332,2.0932444657754843,2.632141213179172,3.1721620238302597
3.5587879573227763,2.9860016164748644,2.7612458118333656,1.3866167125482005,3.1149442059862618,3.411040175684428,3.0279783976382153,3.787135620171315,3.3155195905656893,3.1246372761001244,2.4240534990648097,2.7621020612282576,4.187633936812679,2.822235610266373,2.450755048302538
3.1191496380041666,3.064745457809258,3.0327524039226503,2.76538286578608,2.1735981956761172,3.478030081059938,2.335078649582706,2.328705513195935,2.1413147766576235,3.032401153414989,2.375261714625865,2.39670533550014,3.0683604871298242,2.9780449385174816,4.010605869963759
2.9903670418948836,3.2639659998497517,2.940218485956279,3.772613350126546,2.59991529493752,2.6449289487141234,3.73750794120531,3.1068063430084707,2.950409108645217,2.858341595603475,2.6759649596987103,3.618060400930909,3.715399551363886,2.1444550061464196,3.4303991934573848
2.457361435435036,3.688276126061311,3.540038968688399,2.4627332128355146,1.8987949951101635,2.0232844100421037,2.271611726136466,3.4218325326522856,3.0057692534973106,2.728171012545126,3.6009743941013994,3.249311867052008,3.3022010509979665,2.9091439767848777,3.396333417848828
4.000975604899873,2.2681665311886716,2.052391140726068,3.7879641270172537,2.3538247711069924,3.2005101747512623,3.758092527243276,3.456552147234052,3.3616606748052464,2.078040629128703,3.8531932087636998,2.3645605794271614,2.8307536049252557,2.2852812475239683,2.9143010000212044
2.3501893766509747,3.443156634104856,3.1006071797815533,1.955589199147403,1.8325938068295722,3.0348345912663928,3.675206744160483,3.5088005413160377,2.4147294586859074,2.692477255277762,3.4641389120591235,2.8206165368049265,2.8668509826215844,3.0892394306856197,2.7829316486583693
3.9517867794133483,2.591055592533843,1.9528479305212654,4.143335425248416,2.6356578912592283,3.9517894406313574,3.1367808856343187,3.9770155176755315,4.380177600252249,2.6460401594743588,2.3318510043215506,3.4541610978429964,2.66409305516701,4.055604387974518,3.317890709095124
1.8707590557066787,2.696090088661878,3.2621465254049604,2.6656831902089366,3.174242389000305,3.897324625288423,3.179470077694741,3.6425137866665085,2.812725122737397,2.83931772627714,2.6266242000746853,3.6039593794469242,2.9322194586750445,2.441887591582687,3.588905150000235
4.091577279902479,3.2943818124495925,3.2091740572556358,2.348897606469502,2.929692809635143,1.5415343352447335,3.0061833903762536,1.568345946550864,2.6000275616563653,2.893468482383742,3.4756132578782513,3.4284663748073236,3.029925620641438,2.1847627266493874,2.5462550890870617
1.7723640642229483,3.64410313344977,2.643376896281773,3.471782873959259,3.361304209989294,3.4300417408285435,2.157695306709227,2.03394832786842,1.9920976367571526,3.11441749672293,2.6980850573576145,2.536083978708377,2.529236405245116,3.457344637590596,2.273147573805958
4.254754082968516,2.3865727139551876,2.7030672690445634,1.4317437440202685,3.715788936574086,2.811547736783152,2.9832297083407884,3.0393513318837697,2.4461053745130363,2.3253829446924916,4.295839255308195,2.900222095087875,4.485205992465225,3.1284229525240184,2.626040369726039
2.5243862921997327,2.593160606842447,2.4201751223573447,3.593343988769056,3.88696194442043,2.6936769145160575,4.174299289091542,2.637680147918664,2.2124870468621243,3.829616596953345,2.5248480778523748,4.034703493948273,2.7145387475226355,3.8736376899609954,3.313982098231219
3.613747408537348,2.50849848079962,3.312140258224043,4.761516506089361,2.492611807006223,2.8993769764286474,2.183940892232881,3.3897404532075206,3.1806448563095033,2.43545338305229,3.7262383365544838,2.849805003739158,2.84752590466099,3.1325537963650443,2.1214189593588664
4.064781386534137,3.9506059784454126,3.9694047519665663,2.3117834293288153,3.195003442109797,3.7234167928643123,3.3845027700012666,2.7806399996134794,2.913628550260252,1.658916900484412,2.9467197950731236,3.0256256262227628,2.609554806952122,3.0827699398348587,2.943426006447424
3.5191505059291748,2.7543391238389034,2.8440449045982388,3.7148206820981544,3.715564568402198,3.532127132551916,4.14897133208536,2.755754866115851,2.9657654701023115,2.4618453515097154,2.713170048280377,2.7413444734402415,2.690717999716533,3.224402523726871,2.9493089641666255
1.8643839425345576,2.5238665430843907,3.096669097841932,1.405530964795928,1.9649818913621626,3.0959729611458036,4.743645073160573,2.675131265797832,3.56100710593569,3.0839412588997885,2.237341922412801,3.300541996854116,1.4611815937384571,2.6247820327547515,3.729160886281189
2.6258900667080836,3.1406843642928166,3.5245546485923462,4.361068892517412,2.786276221371505,3.1702781739004187,3.774327262422067,3.157081960357583,3.0355732403491498,3.3247473048355567,2.7710480665129538,3.4412914636997227,2.9810268483416307,2.538692867473995,2.8439868917161397
2.010316146101195,2.1207398615642665,2.2010112355366442,3.3514855725969284,2.253532908224912,2.5962158737265297,4.431367827239081,3.180512477128061,3.4246539739569433,2.941483995722536,2.225975005883255,3.8327919956950076,3.0368203173603634,2.951045424755582,1.8628399700069915
3.252131383740642,2.3650929896468393,4.329112591499152,3.8694289570266416,2.1993643919876877,3.039883807155989,2.8191180792343165,4.709051433284453,4.408784742089248,2.7962062642747965,4.288278989640478,3.1467346108748484,2.5377439030943942,3.9798743261000125,2.0116162439090592
2.82948844701529,3.6979071049343686,2.3713152539799127,3.3386935690035333,2.7465873179037743,3.144020466423688,3.1162048450559476,2.687935732304616,2.7147900909959737,2.9411014504297475,2.180322311542489,3.062215849309806,2.5728365945676783,3.24446428395369,2.479109375181867
2.435950587928396,3.081598911276233,3.991028674656784,1.6774384660209816,3.958772956133283,2.378363434185599,2.082940354338971,3.7083047255343216,3.566834857701414,3.0939702962228965,3.332184244514848,2.723920290459962,2.5561836439181667,4.067113255753022,2.9269512061386838
3.3833259442695134,4.105596166352546,3.3526771558788893,3.514379780856518,2.797073404444306,3.450536072439399,3.6536383291110024,1.7601049283417782,2.7876000171842596,2.431994011099911,3.449131057320071,2.5705042619908167,3.321049984565504,1.0,2.384023079548332
3.939226997293495,3.1952009784560134,2.7578728136179036,4.042346075638469,3.7036233624692008,3.2242867910158477,2.493714136159121,3.1603326611280766,2.0166563541045304,3.303177328050834,3.7946806477740753,3.349657234506967,1.922707391264801,3.2463141677106706,2.9216469702793457
3.5671338485236865,2.4955559597942463,2.0378440450440847,2.3398449494309266,2.3823966382663557,4.1508224492993415,3.0837785811655634,2.247683097537312,2.548678276543322,2.163714675870022,3.209561515386932,2.7839886235525975,2.9295276375248935,2.588117906095568,3.029020611136816
3.20168358442416,2.3099587871819427,2.9085185374825415,2.2615516619482507,3.063528420710568,2.9225274192127646,3.093705115357088,3.8760235114043056,2.7448275360712038,3.8369213539612272,3.2453667372607256,2.3543829489075785,3.2117638553424412,2.359168080527431,2.9966986516636327
3.712047359702643,2.7151220766473774,2.60318149570662,3.859265172256828,2.93031883079638,3.211879751859317,2.0780135594641385,2.977606834713529,2.796356269210745,2.5645229400979073,3.0559571461612793,3.4404341117880928,2.3148938557430583,3.4336437416768084,3.45780164723302
2.595089893511226,3.3092615783797976,3.3327138139733075,3.565951396413183,3.7582383560858696,2.9340936029273785,4.308038084094079,2.442453121317887,2.456789790583593,2.7489799929596614,3.408924563520027,3.4794864816541944,2.734579083429767,2.388367990290861,3.8030159761938567
3.19214993041113,1.4722839915642216,2.4710030958565627,3.588642702301812,2.2780526991242986,3.9588379678083268,1.996500532894944,2.37794781137942,2.859897285968549,2.239302494252404,3.1875708388822233,2.700808316631505,2.6289848201743715,3.5050413863126066,3.1976290253395616
2.836607284370411,2.827160023245406,2.7386285676507898,3.809240161992072,2.6016252119999583,2.852280483004169,2.7068758854687074,2.189568079045082,3.474040471708865,2.3928179080406045,2.4706489415098782,3.404318283505921,2.266906872055223,3.227708172043182,2.3350990882146236
4.140071268077507,2.2870925577186236,2.335232270687587,2.7274944662252993,4.480576089411576,2.6390932495004886,3.504789954982328,2.207894494631861,3.4455934479898893,2.1029986230034465,3.2507243212586197,3.882150492936147,3.1695632215337426,3.6413309173727972,4.417226631552566
2.8120918943062487,3.568632243221245,3.0872940706439786,2.793507381364558,2.559590478098287,3.0222798628517746,2.7529663511459903,3.217663658807342,2.592806094786717,3.0985082005095084,3.9215094381501117,2.275115977588166,2.3170032318015252,3.4399440321270545,1.8520987845394294
2.728802175841202,2.6245930434666773,2.7299898663677404,2.7177308732596615,2.5132218080795643,4.014354664673487,3.1574330489206863,4.801009203967295,2.4537534800998895,2.126438657729426,3.4604446069804427,2.5012307189675798,1.6523301943191178,1.268693660992993,2.717357486479871
3.304333894577184,2.045133001745348,3.742612412956759,2.4469796417349947,3.230489649019269,3.2518076878844058,3.2079931887609194,3.915008591543939,2.9036843961513195,3.5292912616327166,2.685409731879198,3.3184591382528894,1.6191864542479126,4.095560020270535,2.063646863651645
2.658029316048581,3.4532760866542103,4.011358491076417,3.258365140905801,4.342077311635078,4.436740529369141,4.5942395670004315,3.461955719247134,3.871619031462663,2.668155556043252,2.8662644136053768,2.9926783963855472,3.784513631521281,1.4585193604649915,3.879376969377889
1.6472606305418003,3.3194762859661133,2.7952124410410972,3.8497104752122904,2.6347516173537593,3.6912630657769574,2.9199602886921245,2.2390265032111345,3.575131353095844,3.5809642666247985,2.5521420685231027,3.480179160832963,1.846281762385071,3.080305789099761,3.310008106912659
2.8330650457248683,2.3030882619022566,2.745487516728485,1.8100348262802979,2.9816191927969125,3.7047689421691246,3.634327572717957,2.799496759950071,3.009987991443633,2.736760009927224,2.9996154232530157,3.5901310634097174,2.872557734025422,2.4130856072769395,2.6339223485595658
3.263156669137009,2.627373150546395,3.475590590482759,2.4304186457563524,2.9698211536427603,2.8790851913832447,3.9674565971335594,2.7680884580923637,2.936273460272727,2.9905043138385823,2.8671656764080202,2.3767156661927373,3.4819055061630504,2.1826731091420877,2.9405077703072044
3.5089474051709124,2.4563204361303193,3.9068995001166824,2.5360880736125515,4.102496643876608,4.07283776980297,2.3159569756844998,2.690141836232456,4.087533901395913,3.486434217463345,4.080958920029188,3.1559114578042675,3.0833773989116624,3.1368744534195523,3.463451605606573
3.7493184315747072,4.338357364088935,1.6851263725716379,3.547649644134414,2.4281730053519954,2.698492438922357,2.2659535889253846,3.261535219719632,3.8176237495606387,4.248246784420877,2.5171407676439843,3.0092494260293634,2.4780451038725615,3.0636430784232322,2.3735835788600905
1.9440793141803097,2.9754355949570646,3.237126941431345,3.0807408701781855,3.784650586276439,3.302635626806266,3.6970523011442764,1.2748849273838916,3.7280083635713384,3.3425305467501234,3.262304652399656,3.5450276687696776,2.633133099968563,2.5848170833806945,2.7039398433348154
3.8363798307182577,3.0183713064818827,3.90695047787385,2.082661235747951,4.08210131028097,3.818881857468796,1.4112659626405752,2.967799521042972,3.204768656462017,2.4085042574060664,3.4790236921707156,3.844221748538467,2.7559546297333903,3.2080452995722655,2.4521991522055897
2.852747496223176,2.379214453719633,2.03408647594051,3.252820638279516,4.544798159987256,2.7641163912284203,3.57611499150189,3.3931176712175404,2.896265050768222,3.5902165680607716,2.674079947927254,2.8332172678233007,2.0394136386164456,3.2969068819487077,2.8754979492329653
3.2944017846964204,3.040512410364689,1.9039684489936959,2.49819018481256,3.8524897675115577,3.2086965442696176,2.241854621194928,3.264786063413689,3.4721720971048864,2.246035178738407,3.1318007013327596,3.272298962107339,2.759934203964446,2.5782584064534846,1.591727970742413
2.448528822016523,3.662190937942239,3.093235463340324,3.9167988089072945,4.6913759945231135,3.7759187491762316,2.6991353911109517,2.3514310955721642,3.404307348268184,2.7307401222862544,2.985814858554669,2.6476330044090455,3.5902710292498243,2.2345689964940396,3.874023040709662
1.8631619390106977,3.148853946266237,2.7930132362555047,3.8101493751212354,2.8703674255065885,3.7992709105090507,2.8531613391875075,3.8484939968286263,3.5048160097951064,4.337887305384269,1.947802314466057,2.570548273991418,1.7462574709859522,3.4356099973689864,4.004391275354623
4.141119903313341,3.2568690537561666,2.320406208202548,2.4766872421216437,3.6877468398656705,2.8563666052289554,2.859965399468722,2.9286954922880915,2.7413633133091944,2.576894134324169,2.5504355643445074,3.5087257000562264,3.3903381759655207,2.6283639150315357,3.0361824614110153
2.2965149694269487,1.8383649014570298,3.3797851562389205,3.206329496270787,2.135866928855808,3.938182947448608,2.1089863924117003,3.3747346524233626,3.4871020652153857,3.962425377481976,4.3151709219296395,3.6587355555453205,3.189662277785373,2.7263028903693356,3.622551834567878
3.1807783279342847,4.09575625560649,3.155119789337124,2.265811285678984,3.0843087425854723,3.148047629091427,3.0208439766890076,2.7189157255974488,3.1049370116043162,2.6964643905434897,3.5740903715442616,3.799173328705595,2.6177749004504918,3.99238535982554,2.9265919455633864
3.678014268200154,2.638068027867154,3.9460978565505584,2.86790645416138,2.981374039062266,1.6955015545547991,3.128087760864271,2.7672766152706623,2.461278120441434,2.352911443695114,3.551015545258575,2.367402396527239,2.2421641703171025,4.271336031834318,4.316237007930335
4.564217240677369,3.0983367176805574,2.4095275064332116,3.473746354704543,2.990697724846038,2.854823420442995,4.541947143806101,3.275082765675879,2.465875564224669,3.3198365037236455,3.5123645162517416,3.1130924131804343,3.505647158459473,1.7922943586961406,2.432844750715083
2.79158393822654,2.664758012836981,2.9572202863133423,1.6723103917488376,3.8023888151422134,3.641912221702964,2.8322798546085926,1.6633785962361924,2.9797203758446487,2.8109689134360094,3.2656700275531927,3.9279403979260543,3.1575055341491094,2.432404379542559,3.509100046568994
2.5288091057462814,3.254992658955069,3.5507551104061736,3.592211371317867,2.939221438975861,2.66906277540006,1.8936628878636443,3.3401153719761667,4.21141616033683,3.20047744309808,2.5358668066565153,2.3457416848186816,1.9946110621243767,2.050659838616573,3.3211554618727974
2.3215200558852516,3.9145199567680895,3.029986649607709,2.5172417184025857,2.379097420696847,2.6423754744953145,2.851762033041032,2.865956714725661,3.680525287774667,3.478569613586743,3.1325720205122085,3.2293152578445583,2.4483490861726143,3.3684832731829677,2.9376946156974606
2.170313304616413,2.0448320327186806,3.238422759817501,2.3508597809480536,2.4595705807936605,2.807312634167487,1.8989918409122244,4.127274248424588,4.434731953440256,3.44722793994566,2.3191267189307894,2.6435109351943438,2.9125482003325676,2.0849797827483725,3.2885573763027756
